*Airport,Link_Id,Node1_Id,Node1_Longitude,Node1_Latitude,Node1_Altitude,Node1_Type,Node2_Id,Node2_Longitude,Node2_Latitude,Node2_Altitude,Node2_Type,Link_Type
RKSS,RKSS-G202=RP39,RKSS-G202,126.7938,37.56363056000001,0,Gate,RKSS-RP39,126.7942522,37.56314387999999,0,Ramp,Gate
RKSS,RKSS-G203=RP77,RKSS-G203,126.7942417,37.56398332999999,0,Gate,RKSS-RP77,126.7935305,37.56460201999998,0,Ramp,Gate
RKSS,RKSS-G203=RP40,RKSS-G203,126.7942417,37.56398332999999,0,Gate,RKSS-RP40,126.7947579,37.56350925999997,0,Ramp,Gate
RKSS,RKSS-G204=RP75,RKSS-G204,126.7955417,37.56500556,0,Gate,RKSS-RP75,126.7947448,37.56560962999998,0,Ramp,Gate
RKSS,RKSS-G204=RP41,RKSS-G204,126.7955417,37.56500556,0,Gate,RKSS-RP41,126.7961372,37.56463551999999,0,Ramp,Gate
RKSS,RKSS-G205=RP73,RKSS-G205,126.7962167,37.56546667000001,0,Gate,RKSS-RP73,126.7953805555556,37.566125,0,Ramp,Gate
RKSS,RKSS-G205=RP42,RKSS-G205,126.7962167,37.56546667000001,0,Gate,RKSS-RP42,126.7967017,37.56509153999999,0,Ramp,Gate
RKSS,RKSS-G206=RP71,RKSS-G206,126.7966833,37.56594444000002,0,Gate,RKSS-RP71,126.7959844,37.56658909,0,Ramp,Gate
RKSS,RKSS-G206=RP43,RKSS-G206,126.7966833,37.56594444000002,0,Gate,RKSS-RP43,126.7972034,37.56551,0,Ramp,Gate
RKSS,RKSS-G211=RP67,RKSS-G211,126.7990861,37.56784722000002,0,Gate,RKSS-RP67,126.7983286,37.56843196,0,Ramp,Gate
RKSS,RKSS-G211=RP46,RKSS-G211,126.7990861,37.56784722000002,0,Gate,RKSS-RP46,126.7996115,37.5673784,0,Ramp,Gate
RKSS,RKSS-G212=RP65,RKSS-G212,126.7994306,37.56812500000002,0,Gate,RKSS-RP65,126.7986886,37.56872195000001,0,Ramp,Gate
RKSS,RKSS-G212=RP48,RKSS-G212,126.7994306,37.56812500000002,0,Gate,RKSS-RP48,126.7999567,37.56764520000002,0,Ramp,Gate
RKSS,RKSS-G213=RP63,RKSS-G213,126.799775,37.56839722000001,0,Gate,RKSS-RP63,126.7990209,37.56899966000001,0,Ramp,Gate
RKSS,RKSS-G213=RP49,RKSS-G213,126.799775,37.56839722000001,0,Gate,RKSS-RP49,126.8003258,37.56793881000001,0,Ramp,Gate
RKSS,RKSS-G214=RP62,RKSS-G214,126.8001194,37.56866944000003,0,Gate,RKSS-RP62,126.79935,37.56926388888889,0,Ramp,Gate
RKSS,RKSS-G214=RP51,RKSS-G214,126.8001194,37.56866944000003,0,Gate,RKSS-RP51,126.8006771,37.56822754,0,Ramp,Gate
RKSS,RKSS-G221=RP79,RKSS-G221,126.7916861,37.56441389,0,Gate,RKSS-RP79,126.7925179,37.56380641999998,0,Ramp,Gate
RKSS,RKSS-G222=RP78,RKSS-G222,126.7921139,37.56488056000001,0,Gate,RKSS-RP78,126.7929916,37.56418039999998,0,Ramp,Gate
RKSS,RKSS-G223=RP77,RKSS-G223,126.7927306,37.56531111000002,0,Gate,RKSS-RP77,126.7935305,37.56460201999998,0,Ramp,Gate
RKSS,RKSS-G224=RP76,RKSS-G224,126.7933083,37.56576667000002,0,Gate,RKSS-RP76,126.7941379,37.56508738000001,0,Ramp,Gate
RKSS,RKSS-G227=RP75,RKSS-G227,126.7938222,37.56620556,0,Gate,RKSS-RP75,126.7947448,37.56560962999998,0,Ramp,Gate
RKSS,RKSS-G228=RP74,RKSS-G228,126.7942056,37.56648056000002,0,Gate,RKSS-RP74,126.7950141,37.56582836,0,Ramp,Gate
RKSS,RKSS-G229=RP73,RKSS-G229,126.7945194,37.56675833000001,0,Gate,RKSS-RP73,126.7953805555556,37.566125,0,Ramp,Gate
RKSS,RKSS-G230=RP72,RKSS-G230,126.7948667,37.56703611000002,0,Gate,RKSS-RP72,126.7956878,37.56637136000001,0,Ramp,Gate
RKSS,RKSS-G231=RP71,RKSS-G231,126.7952139,37.56731389000002,0,Gate,RKSS-RP71,126.7959844,37.56658909,0,Ramp,Gate
RKSS,RKSS-G232=RP70,RKSS-G232,126.7959444,37.56789444000001,0,Gate,RKSS-RP70,126.7967774,37.56720698000001,0,Ramp,Gate
RKSS,RKSS-G233=RP69,RKSS-G233,126.7962944,37.56817222000002,0,Gate,RKSS-RP69,126.7971019,37.56747647,0,Ramp,Gate
RKSS,RKSS-G234=RP68,RKSS-G234,126.7968583,37.56858055999999,0,Gate,RKSS-RP68,126.7976382,37.56792496000002,0,Ramp,Gate
RKSS,RKSS-G235=RP66,RKSS-G235,126.7976444,37.56920555999998,0,Gate,RKSS-RP66,126.7984963,37.56856703999999,0,Ramp,Gate
RKSS,RKSS-G236=RP63,RKSS-G236,126.7982056,37.56964999999998,0,Gate,RKSS-RP63,126.7990209,37.56899966000001,0,Ramp,Gate
RKSS,RKSS-G237=RP60,RKSS-G237,126.7989361,37.57024167000002,0,Gate,RKSS-RP60,126.7995305555555,37.56979722222223,0,Ramp,Gate
RKSS,RKSS-G301=RP59,RKSS-G301,126.8002944,37.57114444000001,0,Gate,RKSS-RP59,126.7996646,37.57066062999999,0,Ramp,Gate
RKSS,RKSS-G302=RP58,RKSS-G302,126.8005972,37.57090278,0,Gate,RKSS-RP58,126.7999583,37.57039365,0,Ramp,Gate
RKSS,RKSS-G303=RP57,RKSS-G303,126.8009528,37.57061666999999,0,Gate,RKSS-RP57,126.8002101,37.57005131000001,0,Ramp,Gate
RKSS,RKSS-G304=RP56,RKSS-G304,126.8014333,37.57029443999998,0,Gate,RKSS-RP56,126.8002305555556,37.56941111111112,0,Ramp,Gate
RKSS,RKSS-G305=RP55,RKSS-G305,126.8017583,37.57003611,0,Gate,RKSS-RP55,126.8005369,37.56916123999999,0,Ramp,Gate
RKSS,RKSS-G306=RP54,RKSS-G306,126.8021528,37.56971944000001,0,Gate,RKSS-RP54,126.8009301,37.56884672999999,0,Ramp,Gate
RKSS,RKSS-G307=RP53,RKSS-G307,126.8024778,37.56946110999998,0,Gate,RKSS-RP53,126.8014067,37.56876109000002,0,Ramp,Gate
RKSS,RKSS-G501=RP80,RKSS-G501,126.7891806,37.55496111000001,0,Gate,RKSS-RP80,126.7894227,37.55514007999999,0,Ramp,Gate
RKSS,RKSS-G502=RP81,RKSS-G502,126.789325,37.55484166999999,0,Gate,RKSS-RP81,126.7895553,37.55502337,0,Ramp,Gate
RKSS,RKSS-G503=RP82,RKSS-G503,126.7894778,37.55471943999999,0,Gate,RKSS-RP82,126.7896907,37.55490223999998,0,Ramp,Gate
RKSS,RKSS-G504=RP83,RKSS-G504,126.789625,37.55460278000002,0,Gate,RKSS-RP83,126.7898141,37.55478424,0,Ramp,Gate
RKSS,RKSS-G505=RP85,RKSS-G505,126.7901083,37.55421943999999,0,Gate,RKSS-RP85,126.7903266,37.55440104000003,0,Ramp,Gate
RKSS,RKSS-G506=RP86,RKSS-G506,126.7902556,37.55410000000002,0,Gate,RKSS-RP86,126.7904817,37.55428274999999,0,Ramp,Gate
RKSS,RKSS-G507=RP87,RKSS-G507,126.7904056,37.55397777999998,0,Gate,RKSS-RP87,126.7906366,37.554163,0,Ramp,Gate
RKSS,RKSS-G508=RP88,RKSS-G508,126.7905583,37.55385555999998,0,Gate,RKSS-RP88,126.7907815,37.55403867000003,0,Ramp,Gate
RKSS,RKSS-G509=RP89,RKSS-G509,126.7907111,37.55373610999997,0,Gate,RKSS-RP89,126.7909333,37.55392068000001,0,Ramp,Gate
RKSS,RKSS-G510=RP90,RKSS-G510,126.7908639,37.55361389000001,0,Gate,RKSS-RP90,126.7910831,37.55379951000002,0,Ramp,Gate
RKSS,RKSS-G511=RP91,RKSS-G511,126.7910167,37.55349167000001,0,Gate,RKSS-RP91,126.7912312,37.55367854,0,Ramp,Gate
RKSS,RKSS-G512=RP92,RKSS-G512,126.7911667,37.55337222,0,Gate,RKSS-RP92,126.7913777,37.55355867999999,0,Ramp,Gate
RKSS,RKSS-G513=RP93,RKSS-G513,126.7913194,37.55325556000002,0,Gate,RKSS-RP93,126.7915339,37.55344265999999,0,Ramp,Gate
RKSS,RKSS-G514=RP94,RKSS-G514,126.7914667,37.55313611,0,Gate,RKSS-RP94,126.7916833,37.55332224000001,0,Ramp,Gate
RKSS,RKSS-G515=RP95,RKSS-G515,126.7916,37.55303055999998,0,Gate,RKSS-RP95,126.7918129,37.55321373,0,Ramp,Gate
RKSS,RKSS-G516=RP96,RKSS-G516,126.7917111,37.55294166999998,0,Gate,RKSS-RP96,126.7919261,37.55311983000001,0,Ramp,Gate
RKSS,RKSS-G517=RP97,RKSS-G517,126.791825,37.55285277999998,0,Gate,RKSS-RP97,126.7920298,37.55303502,0,Ramp,Gate
RKSS,RKSS-G518=RP98,RKSS-G518,126.7919361,37.55276388999998,0,Gate,RKSS-RP98,126.7921373,37.55294687000001,0,Ramp,Gate
RKSS,RKSS-G519=RP99,RKSS-G519,126.79205,37.55267499999998,0,Gate,RKSS-RP99,126.7922472,37.55286089999998,0,Ramp,Gate
RKSS,RKSS-G520=RP100,RKSS-G520,126.7921611,37.55258610999998,0,Gate,RKSS-RP100,126.7923603,37.55276781999999,0,Ramp,Gate
RKSS,RKSS-G521=RP101,RKSS-G521,126.7922722,37.55249721999998,0,Gate,RKSS-RP101,126.792483,37.55267870000001,0,Ramp,Gate
RKSS,RKSS-G522=RP102,RKSS-G522,126.7923861,37.55240832999998,0,Gate,RKSS-RP102,126.792597,37.55259236000002,0,Ramp,Gate
RKSS,RKSS-G523=RP103,RKSS-G523,126.7924972,37.55231943999998,0,Gate,RKSS-RP103,126.7927078,37.55250091000001,0,Ramp,Gate
RKSS,RKSS-G524=RP104,RKSS-G524,126.7926111,37.55223055999998,0,Gate,RKSS-RP104,126.7928065,37.55241173999998,0,Ramp,Gate
RKSS,RKSS-G525=RP112,RKSS-G525,126.7913139,37.55180278,0,Gate,RKSS-RP112,126.7914411,37.55192008999999,0,Ramp,Gate
RKSS,RKSS-G526=RP111,RKSS-G526,126.7912028,37.55189167,0,Gate,RKSS-RP111,126.7913425,37.55201046999999,0,Ramp,Gate
RKSS,RKSS-G527=RP113,RKSS-G527,126.7910917,37.55198056,0,Gate,RKSS-RP113,126.7912261,37.55208023000001,0,Ramp,Gate
RKSS,RKSS-G701=RP106,RKSS-G701,126.7922167,37.55108332999998,0,Gate,RKSS-RP106,126.7925322,37.55148381000002,0,Ramp,Gate
RKSS,RKSS-G702=RP107,RKSS-G702,126.791975,37.55127778000001,0,Gate,RKSS-RP107,126.7923659,37.55167231999999,0,Ramp,Gate
RKSS,RKSS-G703=RP108,RKSS-G703,126.7916694,37.55152222,0,Gate,RKSS-RP108,126.7921204,37.55189202999999,0,Ramp,Gate
RKSS,RKSS-G704=RP109,RKSS-G704,126.7914889,37.55166388999997,0,Gate,RKSS-RP109,126.7919583,37.55206126,0,Ramp,Gate
RKSS,RKSS-RP116=RP15,RKSS-RP116,126.8032815856225,37.55574983146196,0,Ramp,RKSS-RP15,126.8035073,37.55549474999999,0,Ramp,Ramp
RKSS,RKSS-RP116=RP16,RKSS-RP116,126.8032815856225,37.55574983146196,0,Ramp,RKSS-RP16,126.8035716,37.55583301000001,0,Ramp,Ramp
RKSS,RKSS-RP116=RP17,RKSS-RP116,126.8032815856225,37.55574983146196,0,Ramp,RKSS-RP17,126.8030364,37.55568299999999,0,Ramp,Ramp
RKSS,RKSS-RP116=RP18,RKSS-RP116,126.8032815856225,37.55574983146196,0,Ramp,RKSS-RP18,126.8031576,37.55604347999999,0,Ramp,Ramp
RKSS,RKSS-RP1=RP114,RKSS-RP1,126.8111844,37.54926498999997,0,Ramp,RKSS-RP114,126.8099556,37.55022221999999,0,Ramp,Ramp
RKSS,RKSS-RP2=RP1,RKSS-RP2,126.8106184,37.54971004999999,0,Ramp,RKSS-RP1,126.8111844,37.54926498999997,0,Ramp,Ramp
RKSS,RKSS-RP2=RP114,RKSS-RP2,126.8106184,37.54971004999999,0,Ramp,RKSS-RP114,126.8099556,37.55022221999999,0,Ramp,Ramp
RKSS,RKSS-RP3=RP4,RKSS-RP3,126.8093596,37.55072571000001,0,Ramp,RKSS-RP4,126.8088093,37.55116381000001,0,Ramp,Ramp
RKSS,RKSS-RP3=RP114,RKSS-RP3,126.8093596,37.55072571000001,0,Ramp,RKSS-RP114,126.8099556,37.55022221999999,0,Ramp,Ramp
RKSS,RKSS-RP4=RP5,RKSS-RP4,126.8088093,37.55116381000001,0,Ramp,RKSS-RP5,126.8082626,37.55159601,0,Ramp,Ramp
RKSS,RKSS-RP5=RP6,RKSS-RP5,126.8082626,37.55159601,0,Ramp,RKSS-RP6,126.8077266,37.55202558000001,0,Ramp,Ramp
RKSS,RKSS-RP6=RP7,RKSS-RP6,126.8077266,37.55202558000001,0,Ramp,RKSS-RP7,126.8072877,37.55238871,0,Ramp,Ramp
RKSS,RKSS-RP7=RP8,RKSS-RP7,126.8072877,37.55238871,0,Ramp,RKSS-RP8,126.80681,37.55279050999999,0,Ramp,Ramp
RKSS,RKSS-RP8=TX7,RKSS-RP8,126.80681,37.55279050999999,0,Ramp,RKSS-TX7,126.8052738,37.55157852999999,0,Taxiway,Ramp
RKSS,RKSS-RP8=RP9,RKSS-RP8,126.80681,37.55279050999999,0,Ramp,RKSS-RP9,126.8061011,37.55335552000001,0,Ramp,Ramp
RKSS,RKSS-RP9=RP10,RKSS-RP9,126.8061011,37.55335552000001,0,Ramp,RKSS-RP10,126.8054239,37.55388463999999,0,Ramp,Ramp
RKSS,RKSS-RP10=RP11,RKSS-RP10,126.8054239,37.55388463999999,0,Ramp,RKSS-RP11,126.804761,37.55443671000003,0,Ramp,Ramp
RKSS,RKSS-RP11=RP12,RKSS-RP11,126.804761,37.55443671000003,0,Ramp,RKSS-RP12,126.8042014,37.55487393999999,0,Ramp,Ramp
RKSS,RKSS-RP12=RP13,RKSS-RP12,126.8042014,37.55487393999999,0,Ramp,RKSS-RP13,126.8040231,37.55502708999999,0,Ramp,Ramp
RKSS,RKSS-RP13=RP14,RKSS-RP13,126.8040231,37.55502708999999,0,Ramp,RKSS-RP14,126.8036873,37.55531582000002,0,Ramp,Ramp
RKSS,RKSS-RP14=RP15,RKSS-RP14,126.8036873,37.55531582000002,0,Ramp,RKSS-RP15,126.8035073,37.55549474999999,0,Ramp,Ramp
RKSS,RKSS-RP15=RP16,RKSS-RP15,126.8035073,37.55549474999999,0,Ramp,RKSS-RP16,126.8035716,37.55583301000001,0,Ramp,Ramp
RKSS,RKSS-RP15=RP17,RKSS-RP15,126.8035073,37.55549474999999,0,Ramp,RKSS-RP17,126.8030364,37.55568299999999,0,Ramp,Ramp
RKSS,RKSS-RP16=RP18,RKSS-RP16,126.8035716,37.55583301000001,0,Ramp,RKSS-RP18,126.8031576,37.55604347999999,0,Ramp,Ramp
RKSS,RKSS-RP17=TX10,RKSS-RP17,126.8030364,37.55568299999999,0,Ramp,RKSS-TX10,126.8014804,37.55455436,0,Taxiway,Ramp
RKSS,RKSS-RP17=RP18,RKSS-RP17,126.8030364,37.55568299999999,0,Ramp,RKSS-RP18,126.8031576,37.55604347999999,0,Ramp,Ramp
RKSS,RKSS-RP18=RP19,RKSS-RP18,126.8031576,37.55604347999999,0,Ramp,RKSS-RP19,126.8028056,37.55646420999999,0,Ramp,Ramp
RKSS,RKSS-RP19=RP20,RKSS-RP19,126.8028056,37.55646420999999,0,Ramp,RKSS-RP20,126.802197,37.55693489999997,0,Ramp,Ramp
RKSS,RKSS-RP20=RP21,RKSS-RP20,126.802197,37.55693489999997,0,Ramp,RKSS-RP21,126.8017092,37.55730591000001,0,Ramp,Ramp
RKSS,RKSS-RP21=RP22,RKSS-RP21,126.8017092,37.55730591000001,0,Ramp,RKSS-RP22,126.8012503,37.55767975999997,0,Ramp,Ramp
RKSS,RKSS-RP22=RP23,RKSS-RP22,126.8012503,37.55767975999997,0,Ramp,RKSS-RP23,126.8010934,37.55779716000001,0,Ramp,Ramp
RKSS,RKSS-RP23=RP24,RKSS-RP23,126.8010934,37.55779716000001,0,Ramp,RKSS-RP24,126.8008325,37.55799552,0,Ramp,Ramp
RKSS,RKSS-RP24=RP25,RKSS-RP24,126.8008325,37.55799552,0,Ramp,RKSS-RP25,126.8005676,37.55821967,0,Ramp,Ramp
RKSS,RKSS-RP25=RP26,RKSS-RP25,126.8005676,37.55821967,0,Ramp,RKSS-RP26,126.8004389,37.55831589,0,Ramp,Ramp
RKSS,RKSS-RP26=RP27,RKSS-RP26,126.8004389,37.55831589,0,Ramp,RKSS-RP27,126.8001507,37.55855567999998,0,Ramp,Ramp
RKSS,RKSS-RP27=RP28,RKSS-RP27,126.8001507,37.55855567999998,0,Ramp,RKSS-RP28,126.800028,37.55867487000001,0,Ramp,Ramp
RKSS,RKSS-RP28=RP29,RKSS-RP28,126.800028,37.55867487000001,0,Ramp,RKSS-RP29,126.7996278,37.55896259999999,0,Ramp,Ramp
RKSS,RKSS-RP29=RP30,RKSS-RP29,126.7996278,37.55896259999999,0,Ramp,RKSS-RP30,126.7993,37.55905011,0,Ramp,Ramp
RKSS,RKSS-RP30=RP31,RKSS-RP30,126.7993,37.55905011,0,Ramp,RKSS-RP31,126.7987771,37.55910864000001,0,Ramp,Ramp
RKSS,RKSS-RP31=RP32,RKSS-RP31,126.7987771,37.55910864000001,0,Ramp,RKSS-RP32,126.7985874,37.55911689999997,0,Ramp,Ramp
RKSS,RKSS-RP32=RP33,RKSS-RP32,126.7985874,37.55911689999997,0,Ramp,RKSS-RP33,126.7982419,37.55916563000001,0,Ramp,Ramp
RKSS,RKSS-RP33=RP34,RKSS-RP33,126.7982419,37.55916563000001,0,Ramp,RKSS-RP34,126.7978394,37.55921439000001,0,Ramp,Ramp
RKSS,RKSS-RP34=RP35,RKSS-RP34,126.7978394,37.55921439000001,0,Ramp,RKSS-RP35,126.7974021,37.55925647999997,0,Ramp,Ramp
RKSS,RKSS-RP34=RP37,RKSS-RP34,126.7978394,37.55921439000001,0,Ramp,RKSS-RP37,126.7971905,37.55880935999998,0,Ramp,Ramp
RKSS,RKSS-RP35=RP36,RKSS-RP35,126.7974021,37.55925647999997,0,Ramp,RKSS-RP36,126.7968676,37.55931727000001,0,Ramp,Ramp
RKSS,RKSS-RP35=RP37,RKSS-RP35,126.7974021,37.55925647999997,0,Ramp,RKSS-RP37,126.7971905,37.55880935999998,0,Ramp,Ramp
RKSS,RKSS-RP36=RP37,RKSS-RP36,126.7968676,37.55931727000001,0,Ramp,RKSS-RP37,126.7971905,37.55880935999998,0,Ramp,Ramp
RKSS,RKSS-RP36=TX23,RKSS-RP36,126.7968676,37.55931727000001,0,Ramp,RKSS-TX23,126.7953599,37.55947653999999,0,Taxiway,Ramp
RKSS,RKSS-RP37=TX21,RKSS-RP37,126.7971905,37.55880935999998,0,Ramp,RKSS-TX21,126.7966969,37.55839934999999,0,Taxiway,Ramp
RKSS,RKSS-RP38=TX26,RKSS-RP38,126.7937863,37.56274794000001,0,Ramp,RKSS-TX26,126.7925479,37.56170362000001,0,Taxiway,Ramp
RKSS,RKSS-RP38=RP39,RKSS-RP38,126.7937863,37.56274794000001,0,Ramp,RKSS-RP39,126.7942522,37.56314387999999,0,Ramp,Ramp
RKSS,RKSS-RP39=RP40,RKSS-RP39,126.7942522,37.56314387999999,0,Ramp,RKSS-RP40,126.7947579,37.56350925999997,0,Ramp,Ramp
RKSS,RKSS-RP40=RP41,RKSS-RP40,126.7947579,37.56350925999997,0,Ramp,RKSS-RP41,126.7961372,37.56463551999999,0,Ramp,Ramp
RKSS,RKSS-RP41=RP42,RKSS-RP41,126.7961372,37.56463551999999,0,Ramp,RKSS-RP42,126.7967017,37.56509153999999,0,Ramp,Ramp
RKSS,RKSS-RP42=RP43,RKSS-RP42,126.7967017,37.56509153999999,0,Ramp,RKSS-RP43,126.7972034,37.56551,0,Ramp,Ramp
RKSS,RKSS-RP43=RP44,RKSS-RP43,126.7972034,37.56551,0,Ramp,RKSS-RP44,126.7978148,37.56596963999998,0,Ramp,Ramp
RKSS,RKSS-RP44=RP45,RKSS-RP44,126.7978148,37.56596963999998,0,Ramp,RKSS-RP45,126.7990304,37.56691978000002,0,Ramp,Ramp
RKSS,RKSS-RP45=RP46,RKSS-RP45,126.7990304,37.56691978000002,0,Ramp,RKSS-RP46,126.7996115,37.5673784,0,Ramp,Ramp
RKSS,RKSS-RP46=RP47,RKSS-RP46,126.7996115,37.5673784,0,Ramp,RKSS-RP47,126.7998184,37.56754261,0,Ramp,Ramp
RKSS,RKSS-RP47=RP48,RKSS-RP47,126.7998184,37.56754261,0,Ramp,RKSS-RP48,126.7999567,37.56764520000002,0,Ramp,Ramp
RKSS,RKSS-RP48=RP49,RKSS-RP48,126.7999567,37.56764520000002,0,Ramp,RKSS-RP49,126.8003258,37.56793881000001,0,Ramp,Ramp
RKSS,RKSS-RP49=RP50,RKSS-RP49,126.8003258,37.56793881000001,0,Ramp,RKSS-RP50,126.8004382,37.56804292000002,0,Ramp,Ramp
RKSS,RKSS-RP50=RP51,RKSS-RP50,126.8004382,37.56804292000002,0,Ramp,RKSS-RP51,126.8006771,37.56822754,0,Ramp,Ramp
RKSS,RKSS-RP51=RP52,RKSS-RP51,126.8006771,37.56822754,0,Ramp,RKSS-RP52,126.8010747,37.56853117000001,0,Ramp,Ramp
RKSS,RKSS-RP52=RP53,RKSS-RP52,126.8010747,37.56853117000001,0,Ramp,RKSS-RP53,126.8014067,37.56876109000002,0,Ramp,Ramp
RKSS,RKSS-RP52=RP64,RKSS-RP52,126.8010747,37.56853117000001,0,Ramp,RKSS-RP64,126.8013198,37.56824045999998,0,Ramp,Ramp
RKSS,RKSS-RP52=RP54,RKSS-RP52,126.8010747,37.56853117000001,0,Ramp,RKSS-RP54,126.8009301,37.56884672999999,0,Ramp,Ramp
RKSS,RKSS-RP53=RP54,RKSS-RP53,126.8014067,37.56876109000002,0,Ramp,RKSS-RP54,126.8009301,37.56884672999999,0,Ramp,Ramp
RKSS,RKSS-RP55=RP54,RKSS-RP55,126.8005369,37.56916123999999,0,Ramp,RKSS-RP54,126.8009301,37.56884672999999,0,Ramp,Ramp
RKSS,RKSS-RP55=RP56,RKSS-RP55,126.8005369,37.56916123999999,0,Ramp,RKSS-RP56,126.8002305555556,37.56941111111112,0,Ramp,Ramp
RKSS,RKSS-RP56=RP115,RKSS-RP56,126.8002305555556,37.56941111111112,0,Ramp,RKSS-RP115,126.7998472,37.56964444,0,Ramp,Ramp
RKSS,RKSS-RP56=RP57,RKSS-RP56,126.8002305555556,37.56941111111112,0,Ramp,RKSS-RP57,126.8002101,37.57005131000001,0,Ramp,Ramp
RKSS,RKSS-RP57=RP115,RKSS-RP57,126.8002101,37.57005131000001,0,Ramp,RKSS-RP115,126.7998472,37.56964444,0,Ramp,Ramp
RKSS,RKSS-RP57=RP58,RKSS-RP57,126.8002101,37.57005131000001,0,Ramp,RKSS-RP58,126.7999583,37.57039365,0,Ramp,Ramp
RKSS,RKSS-RP58=RP59,RKSS-RP58,126.7999583,37.57039365,0,Ramp,RKSS-RP59,126.7996646,37.57066062999999,0,Ramp,Ramp
RKSS,RKSS-RP60=RP115,RKSS-RP60,126.7995305555555,37.56979722222223,0,Ramp,RKSS-RP115,126.7998472,37.56964444,0,Ramp,Ramp
RKSS,RKSS-RP60=RP61,RKSS-RP60,126.7995305555555,37.56979722222223,0,Ramp,RKSS-RP61,126.7995327,37.56939478000001,0,Ramp,Ramp
RKSS,RKSS-RP61=RP115,RKSS-RP61,126.7995327,37.56939478000001,0,Ramp,RKSS-RP115,126.7998472,37.56964444,0,Ramp,Ramp
RKSS,RKSS-RP61=RP62,RKSS-RP61,126.7995327,37.56939478000001,0,Ramp,RKSS-RP62,126.79935,37.56926388888889,0,Ramp,Ramp
RKSS,RKSS-RP62=RP63,RKSS-RP62,126.79935,37.56926388888889,0,Ramp,RKSS-RP63,126.7990209,37.56899966000001,0,Ramp,Ramp
RKSS,RKSS-RP63=RP65,RKSS-RP63,126.7990209,37.56899966000001,0,Ramp,RKSS-RP65,126.7986886,37.56872195000001,0,Ramp,Ramp
RKSS,RKSS-RP65=RP66,RKSS-RP65,126.7986886,37.56872195000001,0,Ramp,RKSS-RP66,126.7984963,37.56856703999999,0,Ramp,Ramp
RKSS,RKSS-RP66=RP67,RKSS-RP66,126.7984963,37.56856703999999,0,Ramp,RKSS-RP67,126.7983286,37.56843196,0,Ramp,Ramp
RKSS,RKSS-RP67=RP68,RKSS-RP67,126.7983286,37.56843196,0,Ramp,RKSS-RP68,126.7976382,37.56792496000002,0,Ramp,Ramp
RKSS,RKSS-RP68=RP69,RKSS-RP68,126.7976382,37.56792496000002,0,Ramp,RKSS-RP69,126.7971019,37.56747647,0,Ramp,Ramp
RKSS,RKSS-RP69=RP70,RKSS-RP69,126.7971019,37.56747647,0,Ramp,RKSS-RP70,126.7967774,37.56720698000001,0,Ramp,Ramp
RKSS,RKSS-RP70=RP71,RKSS-RP70,126.7967774,37.56720698000001,0,Ramp,RKSS-RP71,126.7959844,37.56658909,0,Ramp,Ramp
RKSS,RKSS-RP71=RP72,RKSS-RP71,126.7959844,37.56658909,0,Ramp,RKSS-RP72,126.7956878,37.56637136000001,0,Ramp,Ramp
RKSS,RKSS-RP72=RP73,RKSS-RP72,126.7956878,37.56637136000001,0,Ramp,RKSS-RP73,126.7953805555556,37.566125,0,Ramp,Ramp
RKSS,RKSS-RP73=RP74,RKSS-RP73,126.7953805555556,37.566125,0,Ramp,RKSS-RP74,126.7950141,37.56582836,0,Ramp,Ramp
RKSS,RKSS-RP74=RP75,RKSS-RP74,126.7950141,37.56582836,0,Ramp,RKSS-RP75,126.7947448,37.56560962999998,0,Ramp,Ramp
RKSS,RKSS-RP75=RP76,RKSS-RP75,126.7947448,37.56560962999998,0,Ramp,RKSS-RP76,126.7941379,37.56508738000001,0,Ramp,Ramp
RKSS,RKSS-RP76=RP77,RKSS-RP76,126.7941379,37.56508738000001,0,Ramp,RKSS-RP77,126.7935305,37.56460201999998,0,Ramp,Ramp
RKSS,RKSS-RP77=RP78,RKSS-RP77,126.7935305,37.56460201999998,0,Ramp,RKSS-RP78,126.7929916,37.56418039999998,0,Ramp,Ramp
RKSS,RKSS-RP78=RP79,RKSS-RP78,126.7929916,37.56418039999998,0,Ramp,RKSS-RP79,126.7925179,37.56380641999998,0,Ramp,Ramp
RKSS,RKSS-RP79=TX27,RKSS-RP79,126.7925179,37.56380641999998,0,Ramp,RKSS-TX27,126.7912037,37.56278508,0,Taxiway,Ramp
RKSS,RKSS-RP80=RP81,RKSS-RP80,126.7894227,37.55514007999999,0,Ramp,RKSS-RP81,126.7895553,37.55502337,0,Ramp,Ramp
RKSS,RKSS-RP81=RP82,RKSS-RP81,126.7895553,37.55502337,0,Ramp,RKSS-RP82,126.7896907,37.55490223999998,0,Ramp,Ramp
RKSS,RKSS-RP82=RP83,RKSS-RP82,126.7896907,37.55490223999998,0,Ramp,RKSS-RP83,126.7898141,37.55478424,0,Ramp,Ramp
RKSS,RKSS-RP83=RP84,RKSS-RP83,126.7898141,37.55478424,0,Ramp,RKSS-RP84,126.7900575,37.55459393,0,Ramp,Ramp
RKSS,RKSS-RP84=RWY9,RKSS-RP84,126.7900575,37.55459393,0,Ramp,RKSS-RWY9,126.7914026,37.55563916999999,0,Runway,Taxiway
RKSS,RKSS-RP84=RP85,RKSS-RP84,126.7900575,37.55459393,0,Ramp,RKSS-RP85,126.7903266,37.55440104000003,0,Ramp,Ramp
